8.771585, 8.646043, 1.450047, 0.000000
8.772445, 8.648934, 1.449911, 0.000000
8.778738, 8.651245, 1.451406, 0.000000
8.781094, 8.648951, 1.451046, 0.000000
8.775117, 8.645362, 1.451118, 0.000000
8.774104, 8.644790, 1.449699, 0.000000
8.771769, 8.652564, 1.448978, 0.000000
8.767710, 8.651274, 1.449589, 0.000000
8.772882, 8.645581, 1.450234, 0.000000
8.771916, 8.640633, 1.450242, 0.000000
8.772552, 8.636219, 1.450028, 0.000000
8.771688, 8.639556, 1.450447, 0.000000
8.770123, 8.650341, 1.449915, 0.000000
8.779714, 8.652029, 1.452090, 0.105115
8.783742, 8.656934, 1.452606, 0.244690
8.783208, 8.675089, 1.452441, 0.323580
8.777861, 8.690733, 1.451378, 0.509536
8.775050, 8.703219, 1.450657, 0.596012
8.778161, 8.719974, 1.452412, 0.622887
8.772985, 8.743907, 1.450260, 0.655830
8.776079, 8.773432, 1.452531, 0.687690
8.772798, 8.811132, 1.451812, 0.718032
8.765583, 8.852007, 1.442812, 0.743173
8.757553, 8.883895, 1.441856, 0.763546
8.756871, 8.911996, 1.443156, 0.783485
8.752283, 8.949591, 1.442392, 0.801040
8.755454, 8.977201, 1.441077, 0.815995
8.771502, 9.007395, 1.454869, 0.828349
8.771315, 9.036151, 1.454308, 0.838535
8.767758, 9.059731, 1.452798, 0.848721
8.765913, 9.077347, 1.455387, 0.856524
8.758590, 9.109751, 1.444357, 0.864109
8.757269, 9.142756, 1.443045, 0.870611
8.758402, 9.176989, 1.439169, 0.876463
8.772246, 9.217223, 1.441892, 0.882748
8.775720, 9.256119, 1.441171, 0.888166
8.774759, 9.295710, 1.439524, 0.889900
8.770314, 9.335151, 1.439556, 0.893368
8.785545, 9.373645, 1.441565, 0.898570
8.787019, 9.409695, 1.443386, 0.899003
8.792300, 9.444942, 1.443606, 0.902687
8.796862, 9.482019, 1.446966, 0.906155
8.797689, 9.515595, 1.445908, 0.906155
8.801640, 9.553240, 1.443985, 0.910056
8.801879, 9.589290, 1.443914, 0.910923
8.804061, 9.619747, 1.440441, 0.910707
8.805334, 9.650441, 1.442291, 0.911357
8.820796, 9.676768, 1.451627, 0.912657
8.817366, 9.708982, 1.446286, 0.912657
8.824952, 9.746923, 1.451308, 0.912657
8.834506, 9.774164, 1.452412, 0.914174
8.832923, 9.800744, 1.450770, 0.913307
8.841712, 9.825165, 1.453849, 0.911790
8.844403, 9.856216, 1.451878, 0.912874
8.848232, 9.893771, 1.453423, 0.910490
8.844085, 9.931227, 1.452914, 0.909623
8.836031, 9.969635, 1.449881, 0.911573
8.840912, 10.002832, 1.452510, 0.910490
8.843921, 10.039336, 1.463675, 0.911573
8.848739, 10.072946, 1.474894, 0.911140
8.860955, 10.104758, 1.491762, 0.910273
8.867721, 10.158649, 1.507276, 0.909189
8.875567, 10.203934, 1.525436, 0.909623
8.867135, 10.231070, 1.539916, 0.909840
8.884741, 10.255103, 1.566466, 0.908756
8.884104, 10.280613, 1.577249, 0.909406
8.885180, 10.292617, 1.575373, 0.908539
8.885367, 10.297757, 1.576750, 0.906372
8.885793, 10.313454, 1.577269, 0.905288
8.875931, 10.324341, 1.584823, 0.903988
8.864559, 10.342782, 1.583018, 0.901387
8.864038, 10.368806, 1.582163, 0.900087
8.859360, 10.385021, 1.581061, 0.900087
8.853094, 10.408875, 1.580743, 0.900520
8.846380, 10.431115, 1.579058, 0.899003
8.838965, 10.456067, 1.579323, 0.899653
8.834458, 10.472803, 1.576633, 0.900303
8.830104, 10.493411, 1.576624, 0.898570
8.819409, 10.507365, 1.573255, 0.901170
8.811499, 10.541518, 1.572946, 0.900520
8.807527, 10.569827, 1.570863, 0.899653
8.815891, 10.596430, 1.572778, 0.903338
8.815198, 10.625701, 1.573621, 0.903554
8.812033, 10.638513, 1.572112, 0.903338
8.812178, 10.661083, 1.573402, 0.905288
8.808713, 10.698226, 1.569297, 0.905722
8.811076, 10.726625, 1.571015, 0.906372
8.812412, 10.771198, 1.566604, 0.907672
8.818896, 10.820030, 1.567282, 0.908756
8.818353, 10.860829, 1.566243, 0.908106
8.821670, 10.888268, 1.566996, 0.908539
8.827549, 10.910223, 1.567030, 0.911357
8.825219, 10.939503, 1.568397, 0.910056
8.827148, 10.958677, 1.568297, 0.910056
8.831059, 10.980403, 1.568434, 0.912224
8.827414, 11.005262, 1.567810, 0.910490
8.823853, 11.033135, 1.567943, 0.911790
8.813675, 11.063470, 1.566165, 0.911357
8.813058, 11.087201, 1.564862, 0.910273
8.816363, 11.108766, 1.567349, 0.909840
8.819919, 11.131333, 1.568315, 0.910273
8.812928, 11.156969, 1.568547, 0.909623
8.809203, 11.184260, 1.568614, 0.906589
8.811113, 11.206667, 1.570760, 0.908756
8.809448, 11.236188, 1.570318, 0.908539
8.801930, 11.259232, 1.571164, 0.906805
8.799318, 11.292690, 1.571375, 0.908539
8.800398, 11.318156, 1.571761, 0.907672
8.798257, 11.350118, 1.571785, 0.906372
8.779903, 11.390079, 1.554387, 0.907889
8.766279, 11.441385, 1.546160, 0.906372
8.758340, 11.481330, 1.540715, 0.905938
8.749653, 11.512652, 1.537123, 0.906589
8.746934, 11.542214, 1.535504, 0.907456
8.744197, 11.567504, 1.532983, 0.907672
8.748251, 11.609687, 1.532376, 0.907022
8.749792, 11.646149, 1.532508, 0.908539
8.754932, 11.681095, 1.533727, 0.907456
8.759352, 11.714158, 1.534779, 0.907456
8.760935, 11.759209, 1.535640, 0.908539
8.760930, 11.795290, 1.535113, 0.905938
8.760794, 11.827854, 1.534609, 0.907022
8.763107, 11.865328, 1.537079, 0.907672
8.758420, 11.893775, 1.537962, 0.907239
8.762217, 11.920970, 1.539389, 0.908322
8.755343, 11.959282, 1.539677, 0.908539
8.755419, 11.987547, 1.542192, 0.909189
8.759806, 12.022322, 1.543826, 0.907672
8.758158, 12.050321, 1.547439, 0.907456
8.755675, 12.083890, 1.549596, 0.907889
8.755481, 12.123105, 1.547337, 0.906155
8.749305, 12.155239, 1.548557, 0.908322
8.748263, 12.182629, 1.545581, 0.908756
8.746418, 12.209919, 1.544022, 0.907456
8.746651, 12.242925, 1.546002, 0.909840
8.734027, 12.285479, 1.525937, 0.909189
8.727122, 12.322946, 1.522413, 0.908106
8.718476, 12.359817, 1.515709, 0.908322
8.714367, 12.400500, 1.511610, 0.907889
8.712634, 12.444627, 1.510806, 0.907889
8.710206, 12.485191, 1.509750, 0.907672
8.705621, 12.524286, 1.509542, 0.909406
8.704913, 12.560961, 1.508402, 0.909406
8.704534, 12.596877, 1.509127, 0.908973
