4.712525511992627258e+00,3.803054527956037933e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.671578502877203221e+00,3.816894326273570837e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.630096358435477732e+00,3.830045237472787800e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.588091589281469318e+00,3.842512349587098974e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.545576706029192060e+00,3.854300750649912732e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.502564219292669812e+00,3.865415528694641001e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.459066639685917544e+00,3.875861771754691709e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.415096477822953780e+00,3.885644567863474563e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.370666244317795268e+00,3.894769005054397937e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.325788449784464085e+00,3.903240171360873756e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.280475604836971648e+00,3.911063154816309062e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.234740220089340923e+00,3.918243043454115337e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.188594806155589545e+00,3.924784925307700956e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.142051873649734262e+00,3.930693888410475623e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.095123933185794485e+00,3.935975020795849044e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.047823495377785186e+00,3.940633410497230038e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000163070839726664e+00,3.944674145548028310e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.952155170185637001e+00,3.948102313981654010e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.903812304029535163e+00,3.950923003831515512e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.855146982985435233e+00,3.953141303131023410e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.806171717667360177e+00,3.954762299913586521e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.756899018689324077e+00,3.955791082212614551e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.707341396665345012e+00,3.956232738061516319e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.657511362209445505e+00,3.956092355493703749e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.607421425935638748e+00,3.955375022542583441e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.557084098457945043e+00,3.954085827241565099e+00,4.000000000000000000e+00,0.000000000000000000e+00
