4.758118011010098236e+00,3.863321010856380244e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.711158003309622089e+00,3.865581555358009958e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.663757710073728191e+00,3.867281228037915408e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.615941228992833878e+00,3.868429753911197366e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.567732657757362702e+00,3.869036857992953937e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.519156094057732886e+00,3.869112265298285447e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.470235635584371536e+00,3.868665700842291777e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.420995380027694210e+00,3.867706889640072365e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.371459425078125349e+00,3.866245556706726649e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.321651868426084953e+00,3.864291427057353623e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.271596807761995684e+00,3.861854225707055388e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.221318340776277545e+00,3.858943677670929162e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.170840565159353197e+00,3.855569507964075271e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.120187578601642642e+00,3.851741441601593596e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.069383478793566766e+00,3.847469203598583576e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.018452363425549123e+00,3.842762518970145091e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.967418330188008380e+00,3.837631112731377137e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.916305476771367644e+00,3.832084709897380037e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.865137900866047804e+00,3.826133035483254119e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.813939700162471080e+00,3.819785814504097932e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.762734972351056584e+00,3.813052771975010913e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.711547815122227423e+00,3.805943632911092944e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.660402326166404041e+00,3.798468122327445240e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.609322603174008215e+00,3.790635965239165017e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.558332743835460832e+00,3.782456886661353046e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.507456845841183668e+00,3.773940611609109652e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.456719006881598055e+00,3.765096865097534273e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.406143324647124881e+00,3.755935372141725015e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.355753896828185923e+00,3.746465857756782203e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.305574821115201622e+00,3.736698046957807051e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.255630195198594201e+00,3.726641664759897665e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.205944116768785435e+00,3.716306436178153927e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.156540683516194878e+00,3.705702086227675274e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.107443993131245641e+00,3.694838339923562920e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.058675548935658295e+00,3.683725100312531531e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.010232713061210763e+00,3.672373927065911037e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.962099723453607947e+00,3.660797280467220638e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.914260687077207646e+00,3.649007629788213691e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.866699710896374320e+00,3.637017444300651103e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.819400901875467103e+00,3.624839193276289340e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.772348366978849121e+00,3.612485345986887531e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.725526213170881284e+00,3.599968371704205250e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.678918547415924944e+00,3.587300739699998076e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.632509476678341453e+00,3.574494919246025582e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.586283107922492164e+00,3.561563379614046454e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.540223548112739316e+00,3.548518590075817603e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.494314904213443818e+00,3.535373019903097713e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.448541283188966577e+00,3.522139138367645028e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.402886792003670724e+00,3.508829414741219122e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.357335537621916277e+00,3.495456318295576459e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.311871627008065033e+00,3.482032318302475726e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.266479167126478345e+00,3.468569884033674278e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.221142264941518452e+00,3.455081484760932575e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.175845027417545818e+00,3.441579589756006641e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.130571561518922685e+00,3.428076668290656048e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.085305974210010405e+00,3.414585189636638152e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.040032372455169885e+00,3.401117623065711637e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.994734863218763143e+00,3.387686437849634746e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.949397553465151312e+00,3.374304103260164833e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.904004550158696407e+00,3.360983088569062360e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.858539960263758450e+00,3.347735863048081573e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.812987890744701680e+00,3.334574895968985153e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.767332448565884562e+00,3.321512656603527791e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.721557740691670446e+00,3.308561614223470393e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.675647874086420019e+00,3.295734238100568536e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.629586955714495078e+00,3.283042997506582683e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.583359092540256752e+00,3.270500361713269299e+00,4.000000000000000000e+00,0.000000000000000000e+00
